months,rev_Mean,mou_Mean,totcalls,eqpdays,rev_per_minute,calls_per_month,eqp_age_index,custcare_Mean,drop_vce_Mean,blck_vce_Mean,avgmou,avgrev,prob_churn,churn_pred
13,39.565,1061.0,3802,105.0,0.03725517890772128,271.57142857142856,7.5,2.666666667,0.333333333,3.333333333,946.91,59.73,0.53789526,1
25,40.285,166.5,2413,763.0,0.24050746268656714,92.8076923076923,29.346153846153847,0.0,2.666666667,6.666666667,194.67,52.22,0.58673334,1
18,55.1375,978.25,5130,228.0,0.056305846310952264,270.0,12.0,1.333333333,11.66666667,2.0,863.0,78.73,0.44176647,1
21,32.985,288.5,938,567.0,0.11393782383419689,42.63636363636363,25.772727272727273,0.0,1.666666667,0.0,118.75,33.51,0.4270807,1
34,32.335,24.0,6535,164.0,1.2934,186.71428571428572,4.685714285714286,0.0,0.0,0.0,413.77,43.5,0.61006576,1
8,63.8175,352.25,481,223.0,0.18065817409766455,53.44444444444444,24.77777777777778,0.0,2.0,5.0,218.43,50.83,0.278067,0
9,36.985,495.75,1402,266.0,0.07445395067941621,140.2,26.6,3.333333333,7.666666667,0.0,366.38,42.97,0.20254867,0
35,42.8825,340.5,6107,1061.0,0.1255710102489019,169.63888888888889,29.47222222222222,0.0,1.666666667,1.666666667,394.59,37.9,0.6206867,1
31,50.59,956.5,3615,330.0,0.052835509138381205,112.96875,10.3125,9.0,16.33333333,0.333333333,469.36,57.24,0.44780168,1
22,81.0375,910.0,4884,655.0,0.08895444566410537,212.34782608695653,28.47826086956522,0.0,3.0,4.333333333,734.86,104.67,0.44517925,1
9,85.485,315.5,927,252.0,0.2700947867298578,92.7,25.2,0.0,2.0,1.0,367.5,85.92,0.33669856,0
19,52.7875,178.0,2051,202.0,0.29490223463687154,102.55,10.1,0.0,1.333333333,0.0,292.56,56.38,0.5144305,1
46,36.8325,328.0,5130,276.0,0.11195288753799393,109.14893617021276,5.872340425531915,0.666666667,2.666666667,2.666666667,205.09,38.32,0.34640336,0
7,59.3825,323.75,547,221.0,0.1828560431100847,68.375,27.625,0.333333333,3.0,0.0,286.5,69.54,0.3000942,0
27,61.81,806.5,7535,207.0,0.07654489164086688,269.10714285714283,7.392857142857143,1.666666667,7.0,3.0,731.48,63.25,0.41484103,1
15,91.7475,594.0,1786,51.0,0.15419747899159664,111.625,3.1875,5.666666667,6.0,0.666666667,464.93,66.33,0.40060157,1
16,67.68,680.25,3408,491.0,0.0993467889908257,200.47058823529412,28.88235294117647,0.666666667,14.0,0.0,712.4,80.59,0.49379435,1
11,128.0125,1068.0,2259,135.0,0.11974976613657623,188.25,11.25,4.0,46.0,5.333333333,1329.0,159.02,0.6990871,1
25,128.9225,1492.25,7818,175.0,0.08633684915452872,300.6923076923077,6.730769230769231,19.0,4.666666667,1.333333333,1165.39,133.04,0.3022671,0
48,82.83,874.75,9040,77.0,0.09458178703968027,184.48979591836735,1.5714285714285714,1.333333333,5.0,6.666666667,583.32,82.31,0.24231337,0
35,50.485,717.5,11091,76.0,0.07026443980514961,308.0833333333333,2.111111111111111,0.0,0.0,0.0,758.09,70.08,0.34012964,0
28,20.07,53.0,6818,84.0,0.37166666666666665,235.10344827586206,2.896551724137931,0.333333333,0.666666667,2.666666667,1111.62,135.04,0.68238544,1
14,90.42,1023.5,4018,423.0,0.08825768667642753,267.8666666666667,28.2,0.0,34.33333333,7.333333333,467.69,76.16,0.61557525,1
12,52.985,469.75,2417,185.0,0.11255443441317046,185.92307692307693,14.23076923076923,0.0,7.666666667,2.333333333,460.0,74.07,0.6036865,1
25,74.3475,439.0,3111,86.0,0.1689715909090909,119.65384615384616,3.3076923076923075,1.666666667,17.33333333,16.0,231.09,49.25,0.48053935,1
11,10.555,158.0,2381,321.0,0.06638364779874213,198.41666666666666,26.75,0.0,0.0,0.0,580.44,48.78,0.74913275,1
16,55.3475,588.0,4968,227.0,0.0939685908319185,292.2352941176471,13.352941176470589,0.0,1.333333333,5.666666667,624.07,56.48,0.47756854,1
26,31.9425,123.0,1632,770.0,0.2576008064516129,60.44444444444444,28.51851851851852,0.0,4.0,2.0,135.92,33.25,0.5776851,1
23,54.5425,300.25,2856,169.0,0.18105394190871368,119.0,7.041666666666667,0.0,5.333333333,1.333333333,328.1,59.43,0.43294263,1
29,102.83,372.0,151,23.0,0.27568364611260054,5.033333333333333,0.7666666666666667,0.333333333,3.666666667,6.0,74.67,21.14,0.53158027,1
24,44.635,1045.0,11050,125.0,0.04267208413001912,442.0,5.0,8.666666667,24.66666667,0.666666667,1193.7,78.75,0.41820142,1
23,235.8075,923.0,3826,674.0,0.25520292207792206,159.41666666666666,28.083333333333332,3.0,10.33333333,3.666666667,747.67,172.97,0.57679504,1
12,35.3275,222.5,1072,373.0,0.1580648769574944,82.46153846153847,28.692307692307693,2.333333333,3.666666667,0.666666667,331.18,38.7,0.64281553,1
39,261.2725,2470.0,10465,222.0,0.10573553217320922,261.625,5.55,0.0,16.33333333,1.333333333,1055.89,212.3,0.35619724,1
38,39.59,127.25,2499,1137.0,0.3086939571150098,64.07692307692308,29.153846153846153,0.0,0.666666667,1.333333333,328.46,52.11,0.6387996,1
20,58.6975,805.0,4936,602.0,0.072825682382134,235.04761904761904,28.666666666666668,5.0,7.666666667,0.333333333,609.67,78.33,0.4430475,1
20,40.55,330.0,3204,622.0,0.12250755287009063,152.57142857142858,29.61904761904762,0.333333333,7.333333333,0.0,279.21,37.12,0.5766458,1
39,32.7225,203.5,3481,186.0,0.1600122249388753,87.025,4.65,0.0,0.666666667,2.0,217.16,33.86,0.28968978,0
33,43.075,170.75,2982,547.0,0.25080058224163027,87.70588235294117,16.08823529411765,0.0,1.666666667,0.0,177.96,44.1,0.5795959,1
17,86.1775,1045.25,2148,491.0,0.08236798088410992,119.33333333333333,27.27777777777778,5.666666667,8.0,3.666666667,652.29,60.2,0.50349283,1
25,63.3,558.75,4668,748.0,0.11308619919606967,179.53846153846155,28.76923076923077,0.0,16.66666667,0.0,623.04,82.11,0.5578576,1
11,40.2375,72.75,480,322.0,0.545593220338983,40.0,26.833333333333332,0.0,3.333333333,0.666666667,95.5,40.79,0.6864814,1
11,56.2775,1292.75,3634,330.0,0.04349951690821256,302.8333333333333,27.5,6.333333333,32.0,4.333333333,1641.9,65.12,0.63753915,1
11,57.6625,664.75,3426,106.0,0.08661284265865565,285.5,8.833333333333334,0.0,0.0,0.0,727.9,55.57,0.6158627,1
37,53.155,257.75,1953,582.0,0.20542995169082126,51.39473684210526,15.31578947368421,0.0,5.666666667,1.333333333,127.03,40.33,0.5803729,1
14,29.99,202.5,503,402.0,0.14737100737100736,33.53333333333333,26.8,0.0,4.333333333,2.333333333,186.54,28.7,0.51255196,1
34,81.1925,99.75,2805,362.0,0.8058808933002481,80.14285714285714,10.342857142857143,0.0,2.0,0.333333333,265.32,76.56,0.5954534,1
35,72.25,619.0,7668,10.0,0.11653225806451613,213.0,0.2777777777777778,0.0,5.666666667,1.666666667,591.58,86.64,0.2747991,0
11,34.725,355.5,1106,343.0,0.09740532959326789,92.16666666666667,28.583333333333332,0.0,0.0,0.0,390.6,34.46,0.60168904,1
17,21.465,168.5,2548,508.0,0.12663716814159293,141.55555555555554,28.22222222222222,1.666666667,3.333333333,0.0,293.63,43.16,0.59835523,1
12,45.665,39.25,172,353.0,1.1345341614906832,13.23076923076923,27.153846153846153,0.0,0.0,0.0,40.09,43.99,0.6182165,1
7,40.5775,460.75,666,189.0,0.08787763941526801,83.25,23.625,1.0,2.0,0.0,441.5,40.59,0.22419377,0
24,59.525,619.25,6140,364.0,0.09596936719064893,245.6,14.56,0.333333333,7.666666667,0.666666667,549.96,69.99,0.49870044,1
22,96.9125,1459.5,4920,620.0,0.06635570010270454,213.91304347826087,26.956521739130434,0.333333333,14.66666667,40.33333333,752.48,75.07,0.5189934,1
11,37.625,238.75,635,322.0,0.15693430656934307,52.916666666666664,26.833333333333332,0.0,1.666666667,0.666666667,338.8,25.35,0.63059187,1
18,33.315,147.25,411,519.0,0.22472175379426643,21.63157894736842,27.31578947368421,0.0,0.666666667,2.0,99.69,31.72,0.39051276,1
27,265.425,1737.75,1620,106.0,0.15265276779295472,57.857142857142854,3.7857142857142856,0.0,13.0,1.0,547.42,88.43,0.49208573,1
14,39.0075,205.75,503,101.0,0.18866989117291416,33.53333333333333,6.733333333333333,6.333333333,2.666666667,3.666666667,197.86,30.94,0.5309882,1
11,41.615,531.75,2653,249.0,0.07811356170811826,221.08333333333334,20.75,3.333333333,13.66666667,2.0,1068.78,53.5,0.66125584,1
15,33.99,113.75,1011,451.0,0.2962091503267974,63.1875,28.1875,0.0,0.0,0.0,211.21,29.01,0.57027555,1
23,51.935,316.25,2586,689.0,0.1637037037037037,107.75,28.708333333333332,0.0,1.333333333,4.0,329.86,53.21,0.52574545,1
13,92.9325,977.0,716,149.0,0.09502300613496933,51.142857142857146,10.642857142857142,0.666666667,6.666666667,0.666666667,864.67,90.79,0.53044534,1
13,57.88,337.75,2259,370.0,0.17086346863468635,161.35714285714286,26.428571428571427,6.333333333,5.333333333,1.666666667,381.0,42.27,0.60388297,1
52,281.605,3676.0,62711,349.0,0.0765855316834376,1183.2264150943397,6.584905660377358,0.0,21.0,1.666666667,2975.35,223.03,0.37221655,1
35,114.2625,1050.75,17442,56.0,0.10864036130259093,484.5,1.5555555555555556,4.0,9.666666667,1.666666667,968.27,102.67,0.308893,0
20,29.99,17.25,162,596.0,1.6432876712328766,7.714285714285714,28.38095238095238,0.0,0.333333333,1.0,35.11,31.5,0.46303225,1
8,77.125,447.75,996,132.0,0.17186629526462396,110.66666666666667,14.666666666666666,3.333333333,3.0,0.0,546.71,78.62,0.33327866,0
18,32.7375,72.75,883,549.0,0.4438983050847457,46.473684210526315,28.894736842105264,0.0,0.0,0.666666667,90.31,33.46,0.5311128,1
29,127.645,1209.25,8255,55.0,0.1054699442263995,275.1666666666667,1.8333333333333333,0.666666667,4.333333333,0.333333333,832.6,115.45,0.29772514,0
11,44.79,187.5,890,298.0,0.23761273209549072,74.16666666666667,24.833333333333332,0.0,21.33333333,6.333333333,198.7,44.04,0.6708366,1
14,42.3975,545.75,2652,404.0,0.0775445816186557,176.8,26.933333333333334,0.0,11.66666667,0.0,632.33,37.32,0.54629517,1
14,49.2175,337.0,996,406.0,0.1456139053254438,66.4,27.066666666666666,0.0,1.666666667,2.333333333,260.31,45.4,0.51672167,1
12,48.095,302.25,369,5.0,0.15859851607584502,28.384615384615383,0.38461538461538464,0.333333333,9.666666667,1.0,115.18,51.92,0.4393337,1
28,33.8425,76.25,1008,859.0,0.4380906148867314,34.758620689655174,29.620689655172413,0.333333333,1.0,1.333333333,72.78,33.98,0.6243585,1
23,65.395,1285.0,5778,675.0,0.05085147744945567,240.75,28.125,18.0,19.66666667,0.333333333,745.82,73.68,0.44410297,1
29,232.8375,1119.0,4918,491.0,0.207890625,163.93333333333334,16.366666666666667,0.0,8.666666667,0.666666667,538.44,102.26,0.55178,1
34,76.895,974.25,5146,326.0,0.07884644962830044,147.02857142857144,9.314285714285715,4.333333333,18.33333333,2.0,587.5,66.32,0.47063464,1
22,86.0975,691.25,2950,438.0,0.12437342000722282,128.2608695652174,19.043478260869566,0.0,8.333333333,4.333333333,449.82,67.98,0.5481227,1
28,30.26,61.5,1304,843.0,0.48416000000000003,44.96551724137931,29.06896551724138,0.0,1.333333333,0.333333333,98.54,32.58,0.63534,1
12,57.965,156.75,558,360.0,0.36744849445324884,42.92307692307692,27.692307692307693,0.0,1.0,0.0,125.8,57.73,0.62513024,1
42,47.9075,290.5,7283,551.0,0.16434819897084046,169.37209302325581,12.813953488372093,0.0,7.333333333,0.0,307.95,47.07,0.57727957,1
22,75.2475,252.25,5877,639.0,0.2971273445212241,255.52173913043478,27.782608695652176,0.666666667,1.0,3.666666667,779.6,197.53,0.64204496,1
18,62.4125,278.25,972,551.0,0.22350044762757387,51.1578947368421,29.0,0.0,5.333333333,5.0,270.53,55.19,0.5611196,1
9,63.645,572.5,1522,195.0,0.11097646033129904,152.2,19.5,2.0,6.0,0.333333333,586.43,65.2,0.31215942,0
23,29.99,158.0,1849,100.0,0.18861635220125786,77.04166666666667,4.166666666666667,0.0,2.666666667,1.666666667,207.33,31.92,0.3522932,0
8,76.6975,427.75,708,239.0,0.1788862973760933,78.66666666666667,26.555555555555557,4.666666667,5.0,2.333333333,260.71,58.68,0.34185424,0
8,10.7425,244.25,536,243.0,0.04380224260958206,59.55555555555556,27.0,0.0,4.0,4.666666667,356.0,11.69,0.33807608,0
12,8.0,7.5,1406,333.0,0.9411764705882353,108.15384615384616,25.615384615384617,1.0,0.333333333,0.0,427.27,35.01,0.8391013,1
20,9.6975,326.75,1362,12.0,0.029588100686498857,64.85714285714286,0.5714285714285714,0.666666667,4.333333333,1.0,303.0,23.32,0.2084642,0
13,35.2375,283.0,842,375.0,0.12407570422535211,60.142857142857146,26.785714285714285,0.0,8.666666667,0.333333333,251.67,39.93,0.55552477,1
11,44.99,5.25,55,312.0,7.1984,4.583333333333333,26.0,0.0,0.0,0.0,14.0,40.31,0.6563509,1
29,39.135,74.25,3576,853.0,0.5200664451827243,119.2,28.433333333333334,0.0,0.333333333,0.0,281.5,68.43,0.73191226,1
14,100.095,1069.0,1621,206.0,0.09354672897196262,108.06666666666666,13.733333333333333,0.0,4.333333333,36.0,846.15,83.08,0.49970287,1
29,37.74,145.25,3113,895.0,0.2580512820512821,103.76666666666667,29.833333333333332,0.0,0.0,0.0,228.07,42.89,0.6577631,1
34,30.0,164.25,2294,1032.0,0.1815431164901664,65.54285714285714,29.485714285714284,0.0,1.666666667,0.0,235.33,34.13,0.6142868,1
11,87.085,443.0,1822,9.0,0.19613738738738737,151.83333333333334,0.75,4.333333333,4.666666667,5.0,858.6,82.33,0.5502251,1
16,10.495,119.75,2731,492.0,0.0869151138716356,160.64705882352942,28.941176470588236,0.0,1.0,0.333333333,389.2,30.96,0.5698299,1
19,142.0175,716.5,4828,574.0,0.19793379790940768,241.4,28.7,2.333333333,14.33333333,0.666666667,1124.5,235.08,0.57655853,1
45,30.485,108.75,1682,1366.0,0.2777676537585421,36.56521739130435,29.695652173913043,1.333333333,5.666666667,1.333333333,149.45,38.57,0.7166532,1
34,162.6775,2102.25,10973,130.0,0.07734577439676692,313.51428571428573,3.7142857142857144,2.0,10.66666667,8.666666667,1373.09,131.36,0.29420298,0
13,61.185,263.0,2453,391.0,0.23176136363636365,175.21428571428572,27.928571428571427,4.333333333,3.0,19.66666667,816.92,123.26,0.660333,1
11,82.8575,682.25,4648,60.0,0.12126966703256495,387.3333333333333,5.0,8.333333333,4.333333333,15.33333333,967.0,123.33,0.610845,1
12,35.68,192.0,786,362.0,0.18487046632124352,60.46153846153846,27.846153846153847,0.0,2.666666667,3.333333333,233.73,38.59,0.57573193,1
20,36.945,243.5,1559,620.0,0.1511042944785276,74.23809523809524,29.523809523809526,0.0,0.0,0.333333333,189.79,34.08,0.50686854,1
21,63.4475,815.75,2645,88.0,0.07768288950107131,120.22727272727273,4.0,0.0,24.66666667,5.666666667,467.46,52.06,0.4389352,1
11,67.2275,1141.75,3177,319.0,0.05882957777291622,264.75,26.583333333333332,0.0,3.666666667,22.33333333,946.6,49.69,0.71838933,1
28,105.2675,1008.75,14740,373.0,0.10425105224065362,508.2758620689655,12.862068965517242,2.0,4.0,7.333333333,1146.67,151.14,0.45734623,1
7,33.92,352.5,1433,206.0,0.09595473833097595,179.125,25.75,1.666666667,2.666666667,1.333333333,378.5,44.65,0.26718318,0
21,44.305,347.0,3044,626.0,0.1273132183908046,138.36363636363637,28.454545454545453,0.0,3.0,0.333333333,306.58,42.94,0.5234827,1
25,30.0,150.75,2141,732.0,0.19769357495881384,82.34615384615384,28.153846153846153,0.0,0.0,0.0,201.61,32.55,0.5351592,1
14,144.1175,3090.0,7440,27.0,0.046624878680038825,496.0,1.8,15.0,20.66666667,2.333333333,2262.83,107.68,0.36292288,1
13,11.225,100.75,588,393.0,0.11031941031941031,42.0,28.071428571428573,0.0,1.333333333,0.0,154.27,15.87,0.5055265,1
7,76.66,1032.25,2295,185.0,0.07419308008710379,286.875,23.125,2.666666667,2.0,16.33333333,978.4,72.07,0.3423298,0
8,35.2525,1041.5,1339,245.0,0.03381534772182254,148.77777777777777,27.22222222222222,6.333333333,18.66666667,1.333333333,963.29,39.13,0.31099084,0
12,50.93,185.5,644,344.0,0.273083109919571,49.53846153846154,26.46153846153846,0.666666667,0.333333333,0.0,261.45,51.38,0.6577536,1
31,96.8075,1403.75,6635,237.0,0.0689143975796405,207.34375,7.40625,0.0,12.33333333,1.0,958.3,81.63,0.34586874,0
48,54.6,267.75,5386,1451.0,0.20316279069767443,109.91836734693878,29.612244897959183,0.0,3.666666667,8.333333333,381.85,66.69,0.6451438,1
7,34.99,93.25,143,202.0,0.37124668435013264,17.875,25.25,0.0,1.0,0.333333333,75.67,35.1,0.20081234,0
7,45.4175,1135.5,861,120.0,0.0399626044874615,107.625,15.0,0.666666667,17.66666667,30.0,1132.2,43.75,0.51469904,1
9,10.0,0.0,38,268.0,10.0,3.8,26.8,0.0,0.0,0.0,10.88,10.11,0.47962826,1
12,80.095,923.0,3339,352.0,0.08668290043290043,256.84615384615387,27.076923076923077,0.333333333,1.333333333,0.333333333,881.6,95.28,0.62570685,1
15,45.405,39.5,270,466.0,1.1211111111111112,16.875,29.125,0.0,0.0,0.0,56.08,45.41,0.46094263,1
21,29.99,122.25,1369,156.0,0.24332657200811358,62.22727272727273,7.090909090909091,0.0,0.666666667,1.0,216.47,33.79,0.3648817,1
15,72.7825,809.25,2163,455.0,0.08982721382289417,135.1875,28.4375,0.666666667,3.666666667,1.666666667,820.07,75.85,0.47320387,1
7,8.8,30.25,163,201.0,0.2816,20.375,25.125,0.0,0.0,0.0,57.33,14.67,0.4380113,1
10,69.9975,833.75,1878,280.0,0.08385444743935311,170.72727272727272,25.454545454545453,0.0,9.0,0.666666667,499.78,41.51,0.33110428,0
30,58.805,351.0,3397,893.0,0.16705965909090909,109.58064516129032,28.806451612903224,0.0,3.666666667,0.666666667,267.46,56.68,0.5779119,1
15,50.45,299.75,858,454.0,0.16774729842061514,53.625,28.375,0.0,0.0,6.0,327.43,50.65,0.4725719,1
23,29.2425,262.0,1442,674.0,0.11118821292775666,60.083333333333336,28.083333333333332,0.0,1.333333333,2.333333333,179.87,29.66,0.46742567,1
14,63.99,502.75,2909,294.0,0.1270272952853598,193.93333333333334,19.6,0.0,7.333333333,8.0,393.15,62.3,0.56647587,1
13,33.7025,235.75,728,408.0,0.14235480464625133,52.0,29.142857142857142,0.0,6.0,0.0,130.17,31.98,0.5255058,1
13,48.375,490.5,1588,290.0,0.0984231943031536,113.42857142857143,20.714285714285715,0.333333333,13.33333333,2.333333333,398.0,44.93,0.52929527,1
11,34.99,41.25,347,309.0,0.8281656804733728,28.916666666666668,25.75,0.0,1.0,1.333333333,71.9,32.76,0.62993795,1
8,72.3475,503.25,1252,250.0,0.143475458601884,139.11111111111111,27.77777777777778,0.0,5.333333333,0.333333333,568.14,83.54,0.31519052,0
14,51.4025,390.0,1816,409.0,0.13146419437340154,121.06666666666666,27.266666666666666,0.0,4.0,0.0,528.54,58.86,0.536316,1
17,31.565,95.25,469,502.0,0.327948051948052,26.055555555555557,27.88888888888889,0.0,1.666666667,0.0,94.75,30.59,0.45017028,1
11,37.125,72.75,335,315.0,0.5033898305084745,27.916666666666668,26.25,0.0,2.0,0.0,84.0,36.13,0.61786675,1
15,56.4675,483.5,3001,466.0,0.11654798761609908,187.5625,29.125,2.0,6.333333333,0.0,521.85,50.91,0.5244183,1
6,42.775,240.5,531,190.0,0.17712215320910973,75.85714285714286,27.142857142857142,0.0,4.0,4.333333333,207.8,46.59,0.29285815,0
35,39.29,240.75,5892,1064.0,0.16252326783867632,163.66666666666666,29.555555555555557,0.0,5.333333333,1.333333333,360.53,49.83,0.6957943,1
39,53.5625,285.5,7884,1170.0,0.1869546247818499,197.1,29.25,0.0,0.333333333,1.0,464.8,63.11,0.6457607,1
23,70.2525,583.25,4545,187.0,0.12024390243902439,189.375,7.791666666666667,1.333333333,7.333333333,0.666666667,381.14,47.05,0.4288138,1
34,60.52333333,508.6666667,3828,383.0,0.11875081751348915,109.37142857142857,10.942857142857143,4.0,1.333333333,1.0,358.28,38.74,0.40871432,1
31,77.205,376.75,5110,249.0,0.2043812045003309,159.6875,7.78125,0.333333333,4.0,2.666666667,451.73,90.59,0.4604772,1
38,58.135,401.25,10400,442.0,0.14452454940957116,266.6666666666667,11.333333333333334,1.333333333,5.0,0.666666667,476.3,60.13,0.5814166,1
11,126.74,695.0,502,27.0,0.18209770114942528,41.833333333333336,2.25,0.666666667,3.666666667,0.0,222.7,45.65,0.6621357,1
23,10.9,49.5,499,676.0,0.21584158415841584,20.791666666666668,28.166666666666668,0.0,0.333333333,0.333333333,40.05,24.82,0.4707824,1
12,23.45,61.5,939,227.0,0.3752,72.23076923076923,17.46153846153846,0.0,1.0,3.666666667,252.91,42.7,0.7437898,1
13,55.9525,833.0,3565,399.0,0.06708932853717027,254.64285714285714,28.5,6.666666667,7.666666667,0.666666667,797.83,58.05,0.4907173,1
15,558.9325,3450.75,19617,331.0,0.16192728326211342,1226.0625,20.6875,1.333333333,57.33333333,31.33333333,1932.71,181.64,0.55014485,1
31,30.27,59.25,951,435.0,0.5024066390041494,29.71875,13.59375,0.0,0.666666667,0.666666667,71.53,33.26,0.4866273,1
13,47.9075,116.25,4642,140.0,0.40859275053304905,331.57142857142856,10.0,0.0,1.333333333,10.0,963.0,66.94,0.78320456,1
52,213.35,1471.25,14720,104.0,0.14491424690100185,277.7358490566038,1.9622641509433962,0.0,0.0,0.0,1147.93,135.32,0.33285296,0
27,67.74,398.25,3120,563.0,0.16966812773951157,111.42857142857143,20.107142857142858,8.333333333,12.33333333,10.0,295.92,47.21,0.62541187,1
32,13.215,52.75,759,983.0,0.24586046511627907,23.0,29.78787878787879,0.0,0.333333333,0.333333333,69.68,22.55,0.5008934,1
11,99.87,510.25,1972,329.0,0.19534474327628362,164.33333333333334,27.416666666666668,0.0,13.33333333,1.0,552.9,91.72,0.690294,1
11,82.715,73.5,547,23.0,1.110268456375839,45.583333333333336,1.9166666666666667,0.0,1.0,0.666666667,133.6,53.55,0.6406163,1
11,36.165,257.0,746,312.0,0.14017441860465116,62.166666666666664,26.0,0.666666667,2.0,1.0,258.3,35.51,0.6070241,1
15,55.1,461.75,3945,380.0,0.11907077255537547,246.5625,23.75,0.0,0.0,0.0,841.69,90.27,0.576683,1
15,37.425,312.5,963,134.0,0.119377990430622,60.1875,8.375,0.666666667,3.666666667,2.666666667,260.5,36.11,0.40678933,1
9,30.995,208.75,433,258.0,0.14777115613825983,43.3,25.8,0.0,0.0,0.0,169.14,30.83,0.23826602,0
28,10.0,0.0,557,853.0,10.0,19.20689655172414,29.413793103448278,0.0,0.0,1.0,77.24,23.57,0.81278276,1
11,151.6975,2403.75,4728,299.0,0.06308244100218317,394.0,24.916666666666668,1.666666667,10.33333333,5.0,2157.2,128.45,0.51870894,1
25,40.0,168.25,989,739.0,0.2363367799113737,38.03846153846154,28.423076923076923,0.0,3.0,1.333333333,148.3,44.85,0.5279507,1
46,106.7675,1185.0,16005,121.0,0.09002318718381112,340.531914893617,2.574468085106383,4.333333333,13.33333333,10.0,710.0,62.28,0.36628684,1
